id,project_is_approved
p007381,0.9010785615504184
p256481,0.8019846723528163
p143354,0.9516038441827062
p011898,0.9272423701726659
p044260,0.9173128003788532
p255136,0.9061527141961484
p116562,0.8948189690005333
p157566,0.5851529752556124
p116028,0.8110494480806227
p171910,0.9480590516478877
p115481,0.9482306104349385
p241197,0.9256161509078454
p153430,0.9745975375910693
p162578,0.9092086637149948
p004027,0.9341444996560764
p253235,0.8161904089909127
p075923,0.9073255784868154
p188587,0.8789126858552836
p230314,0.8435876596146443
p043241,0.9558912616057416
p098655,0.9325679625851834
p212174,0.7310459760864862
p116228,0.924336602072706
p018492,0.9220677482785646
p144352,0.9625821778704825
p202245,0.7112791621659335
p087061,0.7889602446856252
p159622,0.6702889942846298
p051111,0.9325549117304848
p186259,0.9459241612859713
p035788,0.9490418740003523
p143499,0.9132850163890176
p174231,0.9212171855398097
p137344,0.9299037978838725
p034107,0.8029603836100003
p099713,0.9488144483782814
p162632,0.9205196964128811
p141652,0.912416584832763
p119980,0.9041357123166381
p186717,0.9026453171865173
p038884,0.8181228068939344
p052375,0.8573429143706264
p162999,0.8810432984618508
p016678,0.877743465249295
p225369,0.9210869371650034
p242359,0.9459984789440267
p037456,0.5954040087217081
p085893,0.9709185839814524
p214316,0.9000635527043199
p146641,0.9287005912526987
p154513,0.9357112703202676
p113645,0.5639198364403427
p114763,0.5022345632711497
p149077,0.9645062495797264
p064626,0.9686045397376459
p200572,0.5914299250532218
p079001,0.9558721759793999
p070256,0.6486563740643281
p219075,0.48679090889403415
p142222,0.8840202941099443
p016180,0.913488006473281
p169653,0.9417726715550234
p144435,0.9101079183102876
p051489,0.9456148241574864
p145963,0.9407848617061738
p085540,0.9561922212627186
p068368,0.6551879224456615
p164556,0.911283593473074
p169529,0.6990196241148211
p085976,0.7148695922076417
p112322,0.7740833924360221
p247851,0.8919580118523628
p174951,0.8315107654756906
p101279,0.9404673583481973
p254649,0.8195016874718833
p126837,0.9398179349279868
p141998,0.9266331843256242
p255152,0.9566278060248159
p059590,0.7392526760584489
p148408,0.8827394940854119
p049748,0.9395308655391668
p125955,0.9291513825875064
p111383,0.9550049112312431
p256067,0.9374753949700578
p058154,0.9507945182197128
p147568,0.7936659966203065
p155622,0.9495978388906364
p031457,0.9575274781747449
p242147,0.8899954562673231
p068684,0.72435070937375
p256829,0.7185856364772432
p251316,0.8343567705601318
p014349,0.8760153243469115
p107637,0.9467241034850439
p208660,0.9536016645991985
p067821,0.8929559669954188
p067374,0.8965188485576905
p041159,0.8318016536500732
p039180,0.9702421420688442
p256397,0.6940207212784146
p023376,0.6551076044474711
p203784,0.9152963771769043
p236842,0.8678572054529908
p006183,0.8214438007783201
p081107,0.5008097003477532
p243161,0.9178060517186275
p098141,0.9427419987541377
p213187,0.9722510145068005
p182338,0.8959762625924848
p177815,0.7405299286102317
p025066,0.8590015122956757
p097235,0.4859202826821325
p225013,0.9411572791117349
p225114,0.9013315290203664
p023626,0.7063416206166566
p239404,0.7779896652295643
p217438,0.9350656508147024
p242066,0.8597464883255548
p200437,0.9476834646316004
p104610,0.9147465252664982
p107271,0.48778441853522914
p122713,0.9747628568542007
p222312,0.9349663785802088
p119727,0.5930383956099889
p123108,0.918444084194666
p226337,0.9662226623647433
p172907,0.9570231319356959
p201081,0.8950712435672775
p210857,0.8134294916610744
p106659,0.6727768927804147
p066017,0.9547348681948298
p220802,0.9071046102201695
p068143,0.9157039052802821
p004853,0.9174499581759192
p117324,0.917599176106459
p238276,0.9536420827606303
p176925,0.8184004551648776
p212997,0.2280709610603143
p040682,0.8240263888624615
p004168,0.5822896114080318
p232686,0.8222108439180508
p048212,0.9379105033227283
p014972,0.37285413823132296
p179912,0.8014476120342386
p208924,0.9530618682134457
p065355,0.9475412505084438
p247601,0.9747799722075301
p106104,0.9183614720033031
p247203,0.7820577832777417
p173917,0.9666196712095632
p108730,0.9246870811954695
p166307,0.9506409882161286
p062504,0.90703210490419
p080233,0.9779525319810001
p105082,0.8805135491006377
p049427,0.9089146252308767
p247057,0.9625457723303942
p177674,0.9691421931003076
p148604,0.9738570577558665
p105778,0.5768395915323454
p072861,0.9159062761010194
p140115,0.8384581734101705
p219733,0.8604786766348248
p171467,0.9305063572278925
p061627,0.774417513062952
p220116,0.4631477991350474
p170323,0.8290725743114349
p106614,0.9526066188869786
p138233,0.9838170160997006
p169100,0.9410723686704081
p070268,0.9411170239389884
p208764,0.4155204908471843
p228940,0.8043032270191299
p193302,0.858654313937597
p226368,0.9222396628861042
p189416,0.6683489697095335
p083403,0.9055501806713181
p008047,0.9600571751790058
p055808,0.4561344780185955
p219758,0.9121744984552557
p073779,0.8456684269216292
p121516,0.7565441719627705
p158910,0.9574611845132319
p026940,0.9455132530814156
p213207,0.44548701937239893
p013778,0.9058941507084606
p187344,0.873814601334742
p107835,0.9165751400349322
p112491,0.9532787824307405
p004793,0.8072795529591206
p070139,0.5549527767004613
p221209,0.5179582631222749
p022045,0.9310986269186777
p013464,0.9130456762304291
p253374,0.4328678169845809
p108815,0.8873878082286414
p105324,0.9553500683228343
p037598,0.9595250216657119
p099607,0.9563496033125055
p028259,0.8998582767051909
p050346,0.9475628789635746
p169507,0.9071624431274735
p237705,0.85153553523193
p018686,0.9563497416142818
p104113,0.8591128237402584
p129214,0.9626453461680544
p242829,0.9107332673561652
p105813,0.6360120652575024
p180250,0.9543263354472804
p033378,0.9351565064131396
p128577,0.876682734398661
p196803,0.877106282434997
p104330,0.8672547420360374
p017960,0.7319403976507584
p116373,0.9807804502480973
p126997,0.9113654901785541
p053888,0.8755666220409017
p185222,0.9193351541120933
p131462,0.8456050498355442
p122584,0.8706776699431951
p135263,0.96662427345929
p107359,0.9064910883166635
p200219,0.9144433052491421
p163702,0.9371060507384993
p144740,0.9088424274686482
p228819,0.871755938182881
p062602,0.8979264557014177
p141678,0.8644300088105936
p079710,0.8541515740655619
p185635,0.9573830485742747
p133392,0.794714884277248
p019744,0.9064301633214058
p092207,0.9239675022872819
p240451,0.9655355903925686
p027760,0.9667810660300642
p093953,0.7760234315813798
p043231,0.8971132731072124
p082329,0.9418496105325114
p233541,0.9460245678657924
p207196,0.9814696013156633
p099979,0.8895915806944716
p237552,0.8071965559016452
p017481,0.9221984949123068
p019865,0.9555776868906639
p222816,0.8527931685455826
p237458,0.5642067404722082
p199846,0.3263633828739394
p096976,0.9389002317753853
p182541,0.9101615338965378
p235117,0.9271455295436899
p015959,0.9656687160881484
p089473,0.8564941851205928
p174154,0.8164388176693255
p015855,0.9509598484199062
p195403,0.8408505731415333
p098912,0.9886257358821494
p232513,0.5915042231229866
p115838,0.8922952773966326
p188559,0.9103591171612084
p125644,0.9285344108301496
p172779,0.9732976835595026
p151425,0.9599034146662018
p045885,0.9597268436879396
p199636,0.8081598308026082
p147502,0.7675722263553526
p197087,0.9189119884555856
p037437,0.8690042773037288
p175887,0.9201831119802822
p106832,0.9579104475134725
p139432,0.8109537363982879
p007919,0.9232067132802293
p150358,0.8379304690790722
p229630,0.3709128419112814
p146811,0.9758110136897379
p106872,0.8485963864574199
p114363,0.9445020777999339
p204459,0.9591524740509507
p171591,0.3450114662797383
p116386,0.9036108839034485
p090204,0.6402184625943981
p177489,0.8322156413181393
p246477,0.8975366215377603
p028070,0.591350979532443
p108977,0.7823106500942012
p109956,0.9552060653779819
p213729,0.7476400192534117
p147566,0.962781667500523
p118624,0.8711442405117991
p073842,0.9153506028531604
p190304,0.831221342835525
p050577,0.930580618072091
p228521,0.6473650058076286
p155242,0.8958920085437987
p144216,0.868385131238996
p108684,0.9369165621441446
p023334,0.9656375182047547
p064941,0.9769712950416956
p040081,0.521441777821656
p087192,0.8865373634200239
p118293,0.9330285099946156
p173782,0.9004873838457115
p009606,0.9118673778705275
p149685,0.9680138489400386
p049560,0.9100725036006001
p032032,0.9389626321279346
p023728,0.8758607544514868
p147355,0.9621738381029065
p081938,0.8579210181045267
p018086,0.9594153278510676
p223993,0.9764459430128664
p103605,0.7995309355332049
p129763,0.8585993670361644
p136804,0.6593202564309741
p196214,0.9465929731485148
p167044,0.6567817377832152
p117740,0.888708074677003
p117218,0.9618515126029618
p199627,0.807923353305395
p184475,0.8622423815564023
p074419,0.9604110194226665
p028309,0.9674276227859393
p144271,0.6734223717668728
p157156,0.8029511323117461
p178567,0.8338172087044402
p163635,0.698740345647389
p064650,0.9785337256442614
p215137,0.9503504872684662
p021194,0.6492121128354623
p075869,0.9903152588474388
p183511,0.9508230939243365
p257387,0.8942555557478746
p017815,0.9051527545211421
p157400,0.968063309109283
p232490,0.9610151841853621
p199031,0.9486360463629999
p024496,0.6096650702829564
p012716,0.9078511660103148
p102804,0.3051973733315031
p054121,0.9461414581283135
p090739,0.8652281070263095
p136963,0.9494879565121082
p226881,0.9136852074389836
p047882,0.814128321280758
p077237,0.9166639185569967
p197582,0.9192070704892114
p027392,0.9370072478411366
p193553,0.9376918106500138
p183602,0.6268562552226753
p159720,0.7518550018122772
p027245,0.8896084158080448
p186030,0.9215061599720646
p155297,0.8239219431851653
p128259,0.8997437303885084
p101125,0.9385335869030029
p082920,0.8655403264433161
p171042,0.9067067473320272
p169767,0.9500243348760637
p217388,0.967082211945322
p100919,0.9512325882914962
p057381,0.6012991960948759
p240744,0.9311088123588387
p171043,0.9256296691733013
p126215,0.5368505940851287
p052381,0.95453258831158
p188956,0.9455563127075
p244518,0.8442099189411107
p087431,0.9554653910233878
p145503,0.8466420772242211
p208052,0.9126267371930652
p255762,0.9146919041548429
p242256,0.9199019439665526
p204221,0.9256950637823991
p040410,0.9457293650949629
p168724,0.9170186436755545
p054686,0.7546824661317654
p156392,0.9556176673692292
p031406,0.7787029625054623
p259457,0.9591959702763839
p073642,0.9700130354007129
p156885,0.736337878526293
p189083,0.8994421364223433
p054597,0.9486769458899122
p112994,0.7447618054931686
p115912,0.7619736365638452
p099224,0.9167628789682997
p234256,0.8116362883987748
p210542,0.9581799604869726
p101230,0.5331392759147222
p112094,0.7179741551728677
p047107,0.625965979583577
p085656,0.5738006767669812
p173684,0.8008941237002822
p049735,0.9503392798659425
p010856,0.6890639319488526
p036137,0.9818611496961832
p134976,0.9200124521200213
p128285,0.9531805442425837
p190509,0.8836293393704283
p208472,0.9364858002426585
p066344,0.796273346420359
p039236,0.9518750149941984
p059553,0.9475073985413832
p029849,0.949759491699858
p073991,0.3911789870303065
p056692,0.7258688141397454
p193758,0.47993016366899577
p035476,0.9210957825405371
p052373,0.7430128919476606
p184479,0.9581426151382104
p128503,0.8409300204795551
p107962,0.527322085797171
p079884,0.9390239672173999
p031065,0.9676378094733289
p119907,0.9788680600252186
p218810,0.9125318378024068
p207858,0.533429210067762
p040548,0.9037033407145936
p168467,0.9487021481545168
p008250,0.3679304611437625
p145816,0.9724873130997993
p256645,0.8910086727378502
p218939,0.9360823157372111
p141695,0.8281179136374129
p051301,0.9071076030908147
p229026,0.8700768464922186
p007302,0.7981525230632729
p174493,0.9089089772620685
p087718,0.8044957398494063
p032886,0.9654560674328776
p097369,0.9635144721990313
p003676,0.9349728800558106
p074674,0.9647534396440743
p127380,0.9711492281150251
p197093,0.9300766649809201
p250766,0.9480107424553234
p155896,0.9447232125742586
p084704,0.7118267239196578
p103912,0.9269581263403849
p260094,0.6792975192908207
p044782,0.9438423020818197
p112093,0.938293944470509
p123704,0.9490148686700586
p228873,0.7205387432353747
p000671,0.9678705440767101
p134482,0.7780675452270008
p102441,0.9186182269529481
p124379,0.9319402087188606
p104501,0.9543155999790762
p073187,0.6630057031822688
p106855,0.9024299293968305
p258306,0.5541007437411162
p097066,0.9595102642465039
p027929,0.7895314288642401
p034737,0.7660360370528174
p200279,0.9483673197641874
p022372,0.9211511878357023
p207205,0.9348823564857657
p158345,0.9089768816363645
p195455,0.8415291449739118
p130952,0.7979941035580792
p008467,0.7316869697927195
p114721,0.7664268579598428
p039467,0.7293219808816311
p113573,0.7648486354695742
p134353,0.954304247670985
p033607,0.9408644423779251
p236012,0.7776471673926529
p150646,0.7655374300872418
p070167,0.9340045430491891
p026360,0.947644725687318
p241901,0.8339549624597551
p094860,0.9355015830653635
p029232,0.9781914110028074
p216328,0.9581452081319645
p221346,0.9435637144336994
p210215,0.5244973187377996
p032227,0.7455807815814749
p232807,0.9376792184655514
p099930,0.9122535644111014
p197581,0.9650471168457205
p122358,0.4570465848124151
p085589,0.9046630408683072
p102148,0.8461817590488716
p138052,0.9028520972965384
p166542,0.9336995943989272
p215455,0.7558617929108555
p021089,0.9428633447501931
p138323,0.9767362241519436
p014793,0.8664782007215738
p081756,0.9202001138163916
p074386,0.9580331876543505
p161554,0.9284807406097764
p098923,0.9581700071050683
p049825,0.5437905700624388
p213818,0.9106256856657161
p254628,0.9189858748191477
p072086,0.9117857612011736
p144710,0.9804516559851469
p051938,0.9399832869284996
p242370,0.8051121876089301
p057155,0.7756128818311956
p009045,0.42738062795036286
p208175,0.9286562975806257
p192349,0.7773774238798323
p243125,0.679374976753606
p251736,0.8926385444872349
p117090,0.9462446801892156
p157881,0.9239781281511992
p238109,0.8945709688809655
p169145,0.9786866275913042
p034231,0.9109809484212755
p238975,0.9347861995603328
p257480,0.8866065757579431
p003725,0.9341056999785746
p191505,0.9502142932722875
p195958,0.5824165431370567
p055367,0.8080376789591348
p216976,0.7516426773376964
p248935,0.9587570324924497
p078275,0.7278153205926148
p188709,0.9193122423652085
p005540,0.9613372918418511
p223457,0.9359489784551277
p116834,0.9292037940078768
p028854,0.9653511448873593
p098451,0.8300072264721047
p208065,0.9313130307423639
p238378,0.9490705803594292
p087365,0.9667724082758596
p106455,0.9000897848696374
p174045,0.8708279358705235
p131806,0.9738330922373752
p223594,0.9694840214241603
p248766,0.8263654000422683
p195679,0.8957673569571931
p110244,0.942098404762854
p201215,0.8760883369478656
p094712,0.9622470654331506
p229160,0.9198622507174422
p138622,0.9086571427169672
p091019,0.9022145661503214
p147063,0.9475714823581803
p068379,0.9772353438772796
p249910,0.9684144737470254
p054677,0.7050198793147353
p123814,0.9683429405492262
p194871,0.48249439922330284
p083050,0.9503507194864624
p115462,0.9206734884607346
p070476,0.8872908431937875
p126076,0.9793176988206105
p178200,0.5321458754241072
p141122,0.7925602024666257
p017609,0.8666670243824506
p028708,0.9676956067066145
p160879,0.9133506557433819
p077690,0.7921647013639854
p115339,0.9186061590655197
p150711,0.6909926543558523
p007473,0.9143691528800936
p176824,0.9637819993233505
p077128,0.9524713087594934
p191780,0.9060415647292144
p083386,0.7197159826146377
p240647,0.9001211123079548
p135282,0.8930168159342842
p248167,0.5633782212657237
p030472,0.8337635700923032
p236131,0.8736950163195862
p052794,0.9516533162903439
p121125,0.7532505352790444
p079464,0.4685580685050369
p077117,0.8524738915943011
p170218,0.909624604661109
p055248,0.9783121603413161
p226500,0.9834518655277804
p103988,0.9676095688147456
p149745,0.8610785569430994
p119321,0.8991795948914566
p018905,0.9645408403939427
p138482,0.9291660508483641
p080392,0.9213757472882286
p022915,0.94663355087048
p116284,0.9729805995955862
p229691,0.9607991750368265
p037016,0.8193193868850939
p195042,0.9619887530309559
p095182,0.9011960764541385
p195478,0.9019514167284115
p129369,0.9297323446240913
p025654,0.7349340165390514
p031604,0.7621839763726346
p036617,0.888834407903575
p181861,0.6653913176818145
p204814,0.8636377376675727
p236856,0.8366903064171691
p058145,0.18729961434940248
p102500,0.8929164856411843
p231206,0.9473267055733251
p146264,0.8072041653856503
p147980,0.6363916875295649
p217687,0.883961827591154
p032613,0.49638610755409707
p147675,0.7769050690432079
p190613,0.9807026729713355
p212624,0.4230346468065907
p165177,0.9044204029203557
p132810,0.9593993655472575
p169523,0.9633301225966783
p235369,0.9801557574530346
p145022,0.30995037166312206
p150982,0.8815846136329316
p249594,0.8067076761544651
p178026,0.9713594914841966
p176659,0.9281677673326081
p231692,0.824361728872686
p223211,0.8309742334138438
p240396,0.8869847954011132
p215376,0.9271869514924269
p141432,0.8593641544324729
p010520,0.9206872238560644
p259153,0.9420121999317589
p032067,0.9370320823735504
p212815,0.9751989830434107
p161020,0.932492365541217
p153583,0.8432298663394304
p215105,0.9568171651946249
p174572,0.9606924473067128
p069649,0.8682670301325881
p100275,0.7089922833878531
p130710,0.956886423783381
p093732,0.925964678669799
p209658,0.9233895151827808
p140407,0.6393159644504497
p063454,0.9545576042482665
p039056,0.9352219378859562
p233230,0.8465342174271286
p016206,0.3242828939231755
p077843,0.8949835648141681
p021768,0.8897611105920102
p040223,0.9573779292144085
p231724,0.8785690415033022
p196783,0.9587828056767493
p238850,0.9462366717005292
p144179,0.9612661217166097
p150932,0.5552218561225203
p065193,0.9674039012593874
p122907,0.8441005483936624
p242313,0.9601823708563645
p000883,0.8881623590064711
p231241,0.9156089566770393
p182745,0.9585120994954688
p059092,0.748117019500377
p056420,0.978666551914284
p031345,0.9646557758627242
p219935,0.9260359685638484
p008870,0.9130126225227627
p061790,0.7628599376314058
p158027,0.9647888025464525
p224021,0.8854042034235874
p131532,0.9575740501097769
p088034,0.9486852358410964
p088672,0.9630894994253806
p012412,0.9357068780403557
p162313,0.9509860464981488
p184087,0.717843491438248
p009117,0.9322918445489329
p210501,0.9598128945120212
p006265,0.6951314563029752
p100912,0.909800422036767
p035454,0.9104232622080618
p101110,0.908350397743407
p134170,0.8927936754909099
p015424,0.9181273246086195
p140092,0.5487897895606215
p035241,0.929210646915785
p210251,0.9688767800352857
p181700,0.6738435903333843
p170153,0.6503468626334852
p251428,0.9301355215890048
p125783,0.960200004723194
p037570,0.8730404747165027
p012095,0.7447117788309849
p127320,0.9778347332609556
p244934,0.9363300658683815
p079571,0.9168792841156886
p209753,0.7422988233517741
p224775,0.9752935900885087
p068459,0.9128415392591738
p018078,0.9492552688773165
p223194,0.6678283196518626
p175269,0.9690709633747128
p021544,0.9567820166388697
p127128,0.80668422099668
p175116,0.6731407840412291
p086863,0.9388985064020782
p161432,0.7981887670375515
p219196,0.9251307901445968
p017906,0.9201547461710213
p112406,0.9127257463081774
p045191,0.6912815367403016
p200846,0.9627085028620279
p237974,0.9660221283957894
p171557,0.8704977796569067
p174599,0.8073316949707975
p249654,0.9588338286296677
p153174,0.9405859331103972
p213480,0.8142060262273798
p020770,0.9532137069163438
p200336,0.9271380654215319
p094194,0.8257235254251242
p032723,0.3344948665371011
p168487,0.6326690237102983
p102913,0.6286882256063548
p138432,0.9427888453264522
p189872,0.9164299873672842
p187864,0.8473963611283327
p095479,0.8619313777479501
p154338,0.8039019034778614
p084702,0.8734847355105082
p015115,0.9671533410887037
p215079,0.8355327411492253
p063688,0.8964799708732987
p216030,0.8341900388268627
p116025,0.9653249500234816
p239630,0.9469574603181788
p033765,0.9382078920131652
p167161,0.9021136193432095
p113881,0.8925916437633715
p004387,0.9155020869958976
p096906,0.8496173181493966
p082216,0.8316135671003952
p127938,0.9517585607688958
p231914,0.9579963191656766
p020092,0.8232264971865785
p235364,0.732208150811301
p149174,0.7704605228784484
p049894,0.45829036178531607
p224338,0.9138692231163408
p221198,0.8863714136351467
p026153,0.9093466222929216
p105761,0.7857524857325124
p073017,0.9304884087490055
p026065,0.9768750533607659
p004228,0.9676764557318535
p212044,0.8988639731755181
p115866,0.7398975593912751
p175545,0.9808414697038705
p112877,0.823795133106201
p219650,0.8639399172258428
p139065,0.9808286857267591
p236394,0.9529221586885654
p106689,0.9239476225415233
p001735,0.9479580161751114
p067889,0.8808910159578435
p089191,0.8326185468395633
p170931,0.646637224545603
p199762,0.9249634317075583
p127673,0.86965666619573
p247907,0.9824638935429079
p171864,0.936674149469226
p143055,0.5511531925678774
p143578,0.645038749190611
p042716,0.9519275781581291
p078227,0.9310854605369567
p084455,0.9576508934036223
p056648,0.957341781229821
p004619,0.9671064597215914
p115076,0.9113921909535124
p159970,0.6996027950253814
p222609,0.8779884964060644
p076234,0.824543314226525
p172778,0.9763375625385677
p109263,0.9211563779357947
p070235,0.7365044830010076
p129682,0.8742230448755212
p042924,0.9245706507160604
p098731,0.89705241030215
p116004,0.8759967302325979
p009611,0.9458058403076363
p141207,0.9478455996135832
p214770,0.9616359971514727
p208612,0.9525685512697875
p123555,0.9127665481041772
p089208,0.9810045565591405
p035810,0.7474727813904343
p232716,0.980273901314975
p051573,0.949014339382034
p221775,0.9454215254079233
p060900,0.9722480893425427
p159634,0.9568048339586215
p008438,0.9635828978821367
p185432,0.8123853024972293
p005878,0.7797857359047464
p008113,0.9840405279731443
p249596,0.935872992390428
p135405,0.910980168245311
p224256,0.9446476838112361
p163482,0.9842414039566995
p204624,0.9739040877244598
p168824,0.7433938611437543
p184613,0.9548482714146154
p247471,0.2772784183261274
p231912,0.9741898815955372
p255200,0.9628490442862911
p201128,0.9592719777895626
p221423,0.9570537710513729
p034941,0.8103557642131285
p126768,0.9125917847525754
p004730,0.9465538745225347
p197092,0.8947388847736825
p200118,0.7678638590517763
p185894,0.5478531672671796
p127116,0.8094017828738556
p255814,0.9299798931334973
p150537,0.9015407772912983
p138137,0.6411800783048969
p255799,0.657302883132503
p176327,0.9039405492222198
p133214,0.872633766357299
p027266,0.7190208155807403
p115348,0.936487415379362
p082974,0.9286927798442974
p177548,0.8629442264427833
p217634,0.8860355255144604
p219473,0.9221456341538046
p180934,0.9377993471103663
p249823,0.8010315534654702
p159411,0.710443334230242
p218326,0.904806423997132
p059626,0.8476295808630236
p054141,0.9087246693279034
p099585,0.909763231591995
p168757,0.7409270726514837
p076335,0.9730315879960516
p094651,0.9454988047460819
p247563,0.9031426260178718
p040822,0.715629885819271
p237241,0.9639825039107661
p100289,0.40515792382449556
p140594,0.6292527704217342
p168572,0.9366077874786324
p165496,0.8198262339414507
p173206,0.9014220450936872
p092926,0.4255377272539686
p029104,0.9313401611334904
p070587,0.9426415672040426
p068183,0.3331665315006479
p219921,0.8236187408818129
p092209,0.9406799526811662
p090333,0.9218895322091225
p174940,0.9441074786573271
p098028,0.9619386069581786
p012860,0.963091376148333
p254073,0.9304655670361045
p087616,0.5726536998328797
p009259,0.9011408749868363
p120580,0.5643102252222078
p129919,0.9454613244785239
p136727,0.975591686292025
p223334,0.9249304773930744
p169627,0.8123512323058165
p224383,0.954161141781675
p111706,0.7157435420144128
p198440,0.8998745436587946
p230752,0.6110405380285895
p090989,0.9562020436665003
p118128,0.922355325958699
p216947,0.8498687494150493
p047342,0.9569263148383221
p171221,0.9510384530576402
p040545,0.3928328212293652
p056653,0.9682183674249207
p046818,0.8735351917427099
p104385,0.9378171738237849
p192311,0.9473990491908726
p137853,0.9629814183489174
p237214,0.9499056643159213
p174182,0.7404452260028567
p102648,0.9397117010031302
p062247,0.7653147801712523
p192533,0.9119806627140861
p205926,0.9369053220602632
p031150,0.6157607867196937
p001914,0.9222221501767198
p105572,0.9718417048207415
p064853,0.9722362972170107
p217067,0.8705675066735132
p112476,0.5947199074553755
p136159,0.7859340987162153
p112592,0.9120101974809212
p008003,0.9508307240753997
p185872,0.9824759614439247
p050683,0.8585624147893484
p125225,0.2919042228337724
p169428,0.7588015050753294
p097727,0.9733004828808307
p048866,0.7230827281609098
p065330,0.9763904183911251
p100751,0.5230574975055224
p070134,0.8326034152163331
p070207,0.9709944447221455
p157905,0.9483653014406791
p231632,0.940953479634899
p059611,0.8887626142146707
p014354,0.8549031163187994
p076252,0.6820626147081481
p040739,0.9657548664168374
p202109,0.9279228192062628
p101010,0.9691863947580774
p178233,0.8724385608893008
p175201,0.9352644280445563
p064722,0.9743182910071353
p019961,0.5675611470543729
p237028,0.9300838213761289
p106803,0.7045261308322163
p043561,0.9669187031650018
p212036,0.730492686711645
p049842,0.7115348328980449
p182436,0.7828329407660455
p230575,0.7520169892189732
p055994,0.9554720159278014
p236855,0.9133681209670599
p084416,0.8074350317999744
p192736,0.6973974289716613
p138466,0.42751495012414126
p243472,0.8987113429634082
p038653,0.9096195520350989
p081986,0.905080685102638
p053466,0.9352974792469263
p042179,0.8452839099740943
p136130,0.978463461673142
p002409,0.954766267308796
p028266,0.9443394824317242
p032102,0.9233995335801101
p005769,0.8678629471909097
p258638,0.29424870208128606
p118521,0.7523568745295623
p042538,0.8745606908652326
p004090,0.9168541319360358
p175484,0.7753645866928133
p135306,0.9496666870258903
p008725,0.9662893741452772
p118182,0.939522494762952
p150891,0.7280448799454196
p196543,0.9522228623694099
p208534,0.9485151500357334
p046649,0.9440729220577095
p111950,0.7640885266030093
p131123,0.8703324280325624
p077305,0.2510597227025358
p190824,0.9393135016484763
p043895,0.9548295537511438
p019700,0.5473784253819153
p165520,0.4514522478494154
p001693,0.8709705067589086
p059436,0.9468499249254918
p089725,0.9502928573609262
p227922,0.9818422096390262
p105888,0.660840081319097
p093403,0.9691028395056256
p201508,0.7397741335685188
p124053,0.9519388269684326
p022899,0.843516583472744
p061330,0.796079478871401
p127325,0.8318080711473137
p244098,0.9409331607173286
p181176,0.9487970879456391
p165460,0.9415593426509472
p097754,0.649286873748386
p200866,0.9699499631923875
p002877,0.9857408431477875
p254448,0.8480807776719053
p005273,0.9419250040164918
p232413,0.9478555658410508
p017845,0.779776398922509
p070036,0.9773933081421788
p115027,0.9627859215953954
p186140,0.8130636955286157
p077364,0.9745335086140088
p170722,0.9478809558697735
p129577,0.6019491906675343
p191270,0.9489573917474964
p220538,0.8299569393219789
p255344,0.9762343768558003
p211896,0.9574146583018818
p005060,0.9718553640918252
p002143,0.8285942856351257
p249193,0.9258143334971416
p227415,0.9015274750801066
p154469,0.9719116425442612
p113283,0.5159392688291347
p119691,0.764091332075042
p070710,0.9183891659675412
p031922,0.8472241918100704
p124929,0.9723021335302267
p089513,0.9158714742137979
p250260,0.6211757732070273
p058897,0.9656167833366516
p033678,0.9734188248895796
p095373,0.21745145064700694
p002916,0.9544180153250176
p090334,0.47803392299761127
p218386,0.8670764185084799
p005580,0.8089533039015361
p055159,0.8821132265341471
p136229,0.8969209581240551
p167873,0.30765876243797363
p078554,0.7220847215652503
p019243,0.6335696764188243
p014468,0.4952707893272681
p002539,0.9064694867442957
p100910,0.8904660720435971
p140658,0.9468586157329989
p156329,0.9681544163548569
p248748,0.9559538895300175
p072933,0.9543077934306681
p007078,0.5892274093565086
p201538,0.9330273607214448
p115697,0.9701106380625486
p238777,0.9200236422467885
p167756,0.9026492218900666
p078925,0.9749154861547253
p022452,0.7688397787447313
p210082,0.9403554967680346
p064854,0.956355932470635
p146954,0.9718335913011377
p201049,0.8337667404721552
p171456,0.9168467125899898
p194948,0.8765681063758265
p044089,0.9568476577103185
p129175,0.6685185767090638
p242481,0.8101532047545597
p004210,0.9526710877380353
p151632,0.9764084632577944
p103788,0.87233214000725
p028081,0.9587801066803829
p113879,0.9412759162756872
p137490,0.9469197675633007
p109975,0.937778936093687
p098304,0.9671018765659068
p113960,0.9330683215296341
p037442,0.9122900198561661
p088514,0.7727067736693796
p132524,0.8925543419818748
p173177,0.9541650314478473
p131521,0.9134303698096533
p090553,0.9603875617722764
p113400,0.5811502279100511
p023549,0.7950796795841503
p229891,0.9760366268658676
p143898,0.809542769686702
p006602,0.8683250770552353
p253762,0.9598713093832826
p189400,0.8676705083920006
p044149,0.9166904153562149
p140922,0.873104722240015
p034659,0.8205845429714757
p159138,0.47162960553806743
p005635,0.7616559784855756
p134574,0.5966182468016938
p071099,0.9386617719322687
p115316,0.934871724320718
p109766,0.9604448241476323
p074433,0.9416806973568258
p113525,0.9242314218100981
p115084,0.9341346542436189
p039848,0.3888396445573984
p141687,0.933952301861714
p106939,0.6020459676985532
p087170,0.9195239161516172
p121437,0.9014011018195223
p121095,0.9320445129062478
p192030,0.9688028787617347
p215659,0.6042284179581026
p214042,0.8501696991519978
p027233,0.9359970051605353
p095818,0.8216352949367675
p166763,0.9473176484312328
p046412,0.9714454871665458
p229900,0.8348980411278507
p240229,0.8159146662077346
p099755,0.942173775040726
p131468,0.5014128337267615
